course_id,course_code,course_title,course_grade,course_credits,course_points,course_gpa,comments,CGPA
,,,CMPS316,PROGRAMMING LANGUAGES,C+,3.00,7.50,2.50
,,,CMPS324,SOFTWARE ENGINEERING,D,3.00,3.00,1.00
,,,CMPS332,P C REPAIR,A,3.00,12.00,4.00
,,,CMPS418,LINUX ADMINISTRATION,A-,3.00,11.25,3.75
,,,CMPS324,SOFTWARE ENGINEERING,B+,3.00,10.50,3.50
,,,CMPS328,DATABASE MGMT. SYS. II,A-,3.00,11.25,3.75
,,,PHYS241,GENERAL PHYSICS I,B+,3.00,10.50,3.50
,,,CMPS416,COMPILER CONSTRUCTION,A,3.00,12.00,4.00
,,,MATH480,LINEAR PROGRAMMING.,B+,3.00,10.50,3.50
,,,CMPS429,SENIOR INTERNSHIP,A,12.00,48.00,4.00
,,,CMPS316,PROGRAMMING LANGUAGES,A-,3.00,11.25,3.75
,,,CMPS332,P C REPAIR,A,3.00,12.00,4.00
,,,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,B,3.00,9.00,3.00
,,,ENGL318,TECHNICAL WRITING.,B,3.00,9.00,3.00
,,,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,B,3.00,9.00,3.00
,,,CMPS412,ADVANCED COMPUTER ARCHITECTURE,B+,3.00,10.50,3.50
,,,CMPS414,NETWORKING II,A,3.00,12.00,4.00
,,,CMPS418,LINUX ADMINISTRATION,B,3.00,9.00,3.00
,,,CMPS314,ALGORITHMS,B+,3.00,10.50,3.50
,,,MATH330,DISCRETE MATHEMATHICS,C+,3.00,7.50,2.50
,,,CMPS324,SOFTWARE ENGINEERING,B+,3.00,10.50,3.50
,,,MATH441,NUMERICAL ANALYSIS,B+,3.00,10.50,3.50
,,,MATH330,DISCRETE MATHEMATHICS,A,3.00,12.00,4.00
,,,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,B+,3.00,10.50,3.50
,,,MATH441,NUMERICAL ANALYSIS,B+,3.00,10.50,3.50
,,,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,A-,3.00,11.25,3.75
,,,ENGL318,TECHNICAL WRITING.,B,3.00,9.00,3.00
,,,CMPS332,P C REPAIR,A,3.00,12.00,4.00
,,,CMPS412,ADVANCED COMPUTER ARCHITECTURE,B+,3.00,10.50,3.50
,,,PHYS241,GENERAL PHYSICS I,A-,3.00,11.25,3.75
,,,CMPS416,COMPILER CONSTRUCTION,A,3.00,12.00,4.00
,,,CMPS324,SOFTWARE ENGINEERING,B+,3.00,10.50,3.50
,,,CMPS418,LINUX ADMINISTRATION,A,3.00,12.00,4.00
,,,CMPS314,ALGORITHMS,A-,3.00,11.25,3.75
,,,CMPS316,PROGRAMMING LANGUAGES,B+,3.00,10.50,3.50
,,,CMPS328,DATABASE MGMT. SYS. II,A,3.00,12.00,4.00
,,,CMPS414,NETWORKING II,A,3.00,12.00,4.00
,,,MATH480,LINEAR PROGRAMMING.,A,3.00,12.00,4.00
,,,CMPS429,SENIOR INTERNSHIP,A,12.00,48.00,4.00
,,,CMPS328,DATABASE MGMT. SYS. II,A,3.00,12.00,4.00
,,,CMPS418,LINUX ADMINISTRATION,A-,3.00,11.25,3.75
,,,CMPS429,SENIOR INTERNSHIP,A,12.00,48.00,4.00
,,,MATH330,DISCRETE MATHEMATHICS,B+,3.00,10.50,3.50
,,,CMPS324,SOFTWARE ENGINEERING,A,3.00,12.00,4.00
,,,CMPS416,COMPILER CONSTRUCTION,A,3.00,12.00,4.00
,,,MATH441,NUMERICAL ANALYSIS,B,3.00,9.00,3.00
,,,ENGL318,TECHNICAL WRITING.,B+,3.00,10.50,3.50
,,,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,B+,3.00,10.50,3.50
,,,CMPS332,P C REPAIR,A,3.00,12.00,4.00
,,,CMPS412,ADVANCED COMPUTER ARCHITECTURE,B+,3.00,10.50,3.50
,,,PHYS241,GENERAL PHYSICS I,B+,3.00,10.50,3.50
,,,MATH480,LINEAR PROGRAMMING.,B+,3.00,10.50,3.50
,,,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,B+,3.00,10.50,3.50
,,,CMPS314,ALGORITHMS,A-,3.00,11.25,3.75
,,,CMPS316,PROGRAMMING LANGUAGES,A-,3.00,11.25,3.75
,,,CMPS414,NETWORKING II,A,3.00,12.00,4.00
,,,CMPS414,NETWORKING II,A-,3.00,11.25,3.75
,,,CMPS332,P C REPAIR,B,3.00,9.00,3.00
,,,CMPS412,ADVANCED COMPUTER ARCHITECTURE,C+,3.00,7.50,2.50
,,,CMPS328,DATABASE MGMT. SYS. II,B+,3.00,10.50,3.50
,,,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,B,3.00,9.00,3.00
,,,CMPS316,PROGRAMMING LANGUAGES,F,3.00,0.00,0.00
,,,CMPS324,SOFTWARE ENGINEERING,C+,3.00,7.50,2.50
,,,PHYS241,GENERAL PHYSICS I,A,3.00,12.00,4.00
,,,CMPS316,PROGRAMMING LANGUAGES,B+,3.00,10.50,3.50
,,,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,C+,3.00,7.50,2.50
,,,CMPS328,DATABASE MGMT. SYS. II,D+,3.00,4.50,1.50
,,,CMPS416,COMPILER CONSTRUCTION,C+,3.00,7.50,2.50
,,,MATH480,LINEAR PROGRAMMING.,C+,3.00,7.50,2.50
,,,CMPS429,SENIOR INTERNSHIP,B,12.00,36.00,3.00
,,,CMPS418,LINUX ADMINISTRATION,C+,3.00,7.50,2.50
,,,ENGL318,TECHNICAL WRITING.,B+,3.00,10.50,3.50
,,,MATH441,NUMERICAL ANALYSIS,C+,3.00,7.50,2.50
,,,CMPS314,ALGORITHMS,B,3.00,9.00,3.00
,,,PHYS241,GENERAL PHYSICS I,D,3.00,3.00,1.00
,,,EDUC221,PROFESSIONALISM IN EDUCATION,A-,3.00,11.25,3.75
,,,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,C,3.00,6.00,2.00
,,,CMPS316,PROGRAMMING LANGUAGES,C,3.00,6.00,2.00
,,,CMPS328,DATABASE MGMT. SYS. II,C+,3.00,7.50,2.50
,,,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,C+,3.00,7.50,2.50
,,,CMPS316,PROGRAMMING LANGUAGES,B+,3.00,10.50,3.50
,,,CMPS314,ALGORITHMS,C+,3.00,7.50,2.50
,,,CMPS332,P C REPAIR,A,3.00,12.00,4.00
,,,CMPS418,LINUX ADMINISTRATION,C+,3.00,7.50,2.50
,,,ENGL318,TECHNICAL WRITING.,B,3.00,9.00,3.00
,,,CMPS414,NETWORKING II,A-,3.00,11.25,3.75
,,,MATH330,DISCRETE MATHEMATHICS,WP,3.00,,
,,,CMPS324,SOFTWARE ENGINEERING,B,3.00,9.00,3.00
,,,MATH480,LINEAR PROGRAMMING.,C+,3.00,7.50,2.50
,,,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,B,3.00,9.00,3.00
,,,CMPS412,ADVANCED COMPUTER ARCHITECTURE,B,3.00,9.00,3.00
,,,CMPS416,COMPILER CONSTRUCTION,D+,3.00,4.50,1.50
,,,MATH441,NUMERICAL ANALYSIS,C,3.00,6.00,2.00
,,,CMPS414,NETWORKING II,C,3.00,6.00,2.00
,,,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,RE,3.00,0.00,0.00
,,,ENGL3155,TECHNICAL WRITING,B+,3.00,10.50,3.50
,,,CMPS4151,NETWORK ENGINEERING,C+,3.00,7.50,2.50
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B,3.00,9.00,3.00
,,,CMPS3272,SYSTEMS ENGINEERING,C,3.00,6.00,2.00
,,,CMPS3131,ADVANCED GUI PROGRAMMING,C,3.00,6.00,2.00
,,,CMPS3151,TELECOMMUNICATION,B+,3.00,10.50,3.50
,,,MATH3151,LINEAR ALGEBRA,C+,3.00,7.50,2.50
,,,MATH3151,LINEAR ALGEBRA,WF,3.00,0.00,0.00
,,,CMPS4211,ADVANCED PC REPAIR,C+,3.00,7.50,2.50
,,,CMPS3232,SYSTEMS ADMINISTRATION,D,3.00,3.00,1.00
,,,ENGL2105,COMMUNICATION SKILLS,B+,3.00,10.50,3.50
,,,MATH3251,CALCULUS III,D+,3.00,4.50,1.50
,,,CMPS4992,PROFESSIONAL PRACTICE,B,12.00,36.00,3.00
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,C+,3.00,7.50,2.50
,,,CMPS3012,MANAGEMENT INFORMATION SYSTEM,B,3.00,9.00,3.00
,,,CMPS3252,ALGORITHMS,C,3.00,6.00,2.00
,,,CMPS3111,PROGRAMMING LANGUAGES,D+,3.00,4.50,1.50
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,B,3.00,9.00,3.00
,,,CMPS3111,PROGRAMMING LANGUAGES,D+,3.00,4.50,1.50
,,,CMPS3232,SYSTEMS ADMINISTRATION,C,3.00,6.00,2.00
,,,MATH3251,CALCULUS III,C,3.00,6.00,2.00
,,,CMPS3111,PROGRAMMING LANGUAGES,F,3.00,0.00,0.00
,,,CMPS3111,PROGRAMMING LANGUAGES,C,3.00,6.00,2.00
,,,CMPS3111,PROGRAMMING LANGUAGES,C,3.00,6.00,2.00
,,,CMPS4252,DIGITAL LOGIC AND DESIGN,A,3.00,12.00,4.00
,,,ENGL3155,TECHNICAL WRITING,A-,3.00,11.25,3.75
,,,CMPS3141,HUMAN COMPUTER INTERFACE,B,3.00,9.00,3.00
,,,CMPS4232,SYSTEMS ADMINISTRATION,A,3.00,12.00,4.00
,,,CMPS3151,TELECOMMUNICATION,B+,3.00,10.50,3.50
,,,CMPS3171,NETWORK DESIGN,C+,3.00,7.50,2.50
,,,CMPS4131,SOFTWARE ENGINEERING,B+,3.00,10.50,3.50
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,A-,3.00,11.25,3.75
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,B,3.00,9.00,3.00
,,,CMPS4992,PROFESSIONAL PRACTICE,,12.00,,
,,,CMPS4191,ADVANCED WEB TECHNOLOGIES,B+,3.00,10.50,3.50
,,,CMPS3162,ADVANCED DATABASES,A,3.00,12.00,4.00
,,,CMPS3252,ALGORITHMS,C+,3.00,7.50,2.50
,,,CMPS321,TELECOMMUNICATIONS SYSTEMS,A-,3.00,11.25,3.75
,,,CMPS411,COMPUTER NETWORK SECURITY,B+,3.00,10.50,3.50
,,,ENGL318,TECHNICAL WRITING.,B+,3.00,10.50,3.50
,,,CMPS324,SOFTWARE ENGINEERING,B+,3.00,10.50,3.50
,,,MATH333,CALCULUS III,B+,3.00,10.50,3.50
,,,CMPS424,PROFESSIONAL PRACTICE,A,12.00,48.00,4.00
,,,CMPS317,ADVANCED GUI DEVELOPMENT,B+,3.00,10.50,3.50
,,,CMPS422,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,A,3.00,12.00,4.00
,,,CMPS321,TELECOMMUNICATIONS SYSTEMS,B+,3.00,10.50,3.50
,,,MATH322,LINEAR ALGEBRA 1,B,3.00,9.00,3.00
,,,CMPS319,SYSTEMS ENGINEERING,B,3.00,9.00,3.00
,,,CMPS360,MANAGEMENT INFORMATION SYSTEM,C+,3.00,7.50,2.50
,,,CMPS413,ADVANCED WEB TECHNOLOGIES,WF,3.00,0.00,0.00
,,,CMPS315,NETWORK ENGINEERING,B+,3.00,10.50,3.50
,,,CMPS422,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,A-,3.00,11.25,3.75
,,,ENGL318,TECHNICAL WRITING.,B+,3.00,10.50,3.50
,,,CMPS244,WEB APPLICATION DEV. 1,B+,3.00,10.50,3.50
,,,CMPS328,DATABASE MGMT. SYS. II,C+,3.00,7.50,2.50
,,,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,B+,3.00,10.50,3.50
,,,CMPS323,SYSTEMS ADMINISTRATION,C+,3.00,7.50,2.50
,,,MATH333,CALCULUS III,C,3.00,6.00,2.00
,,,CMPS424,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75
,,,CMPS316,PROGRAMMING LANGUAGES,B+,3.00,10.50,3.50
,,,MATH203,CALCULUS II,C+,3.00,7.50,2.50
,,,CMPS314,ALGORITHMS,C+,3.00,7.50,2.50
,,,CMPS317,ADVANCED GUI DEVELOPMENT,C+,3.00,7.50,2.50
,,,CMPS314,ALGORITHMS,D,3.00,3.00,1.00
,,,CMCN209,COMMUNICATION SKILLS,D+,3.00,4.50,1.50
,,,CMPS413,ADVANCED WEB TECHNOLOGIES,A-,3.00,11.25,3.75
,,,MATH441,NUMERICAL ANALYSIS,B+,3.00,10.50,3.50
,,,CMPS332,P C REPAIR,A,3.00,12.00,4.00
,,,CMPS422,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,A,3.00,12.00,4.00
,,,CMPS429,SENIOR INTERNSHIP,A,12.00,48.00,4.00
,,,CMPS314,ALGORITHMS,B,3.00,9.00,3.00
,,,CMPS316,PROGRAMMING LANGUAGES,A-,3.00,11.25,3.75
,,,ENGL318,TECHNICAL WRITING.,B+,3.00,10.50,3.50
,,,MATH330,DISCRETE MATHEMATHICS,C+,3.00,7.50,2.50
,,,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,A-,3.00,11.25,3.75
,,,MATH480,LINEAR PROGRAMMING.,A-,3.00,11.25,3.75
,,,CMPS324,SOFTWARE ENGINEERING,A,3.00,12.00,4.00
,,,CMPS328,DATABASE MGMT. SYS. II,A,3.00,12.00,4.00
,,,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,A,3.00,12.00,4.00
,,,CMPS412,ADVANCED COMPUTER ARCHITECTURE,A,3.00,12.00,4.00
,,,CMPS414,NETWORKING II,B+,3.00,10.50,3.50
,,,CMPS416,COMPILER CONSTRUCTION,A,3.00,12.00,4.00
,,,CMPS213,BASIC PC REPAIR,B+,3.00,10.50,3.50
,,,CMPS328,DATABASE MGMT. SYS. II,RE,3.00,0.00,0.00
,,,CMPS144,PRINCIPLES OF PROGRAMMING II,WP,3.00,0.00,0.00
,,,CMPS245,DATABASE MANAGEMENT SYSTEMS I,B,3.00,9.00,3.00
,,,PSYC221,INTRO TO PSYCHOLOGY,B+,3.00,10.50,3.50
,,,CMPS144,PRINCIPLES OF PROGRAMMING II,RE,3.00,0.00,0.00
,,,MATH104,CALCULUS I,RE,3.00,0.00,0.00
,,,CMPS321,TELECOMMUNICATIONS SYSTEMS,W,3.00,0.00,0.00
,,,CMPS323,SYSTEMS ADMINISTRATION,RE,3.00,0.00,0.00
,,,CMPS328,DATABASE MGMT. SYS. II,B,3.00,9.00,3.00
,,,CMPS3252,ALGORITHMS,B,3.00,9.00,3.00
,,,CMPS3151,TELECOMMUNICATION,A-,3.00,11.25,3.75
,,,MATH3251,CALCULUS III,B,3.00,9.00,3.00
,,,CMPS4992,PROFESSIONAL PRACTICE,B+,12.00,42.00,3.50
,,,CMPS2151,WEB DEVELOPMENT,B,3.00,9.00,3.00
,,,CMPS3151,TELECOMMUNICATION,D+,3.00,4.50,1.50
,,,ENGL2105,COMMUNICATION SKILLS,B,3.00,9.00,3.00
,,,MGMT101,APPLIED MANAGEMENT I,A,3.00,12.00,4.00
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,B,3.00,9.00,3.00
,,,CMPS3131,ADVANCED GUI PROGRAMMING,B+,3.00,10.50,3.50
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B+,3.00,10.50,3.50
,,,CMPS316,PROGRAMMING LANGUAGES,A,3.00,12.00,4.00
,,,ENGL318,TECHNICAL WRITING.,B+,3.00,10.50,3.50
,,,MGMT304,DYNAMICS OF ORG. BEHAVIOUR,B+,3.00,10.50,3.50
,,,CMPS319,SYSTEMS ENGINEERING,B+,3.00,10.50,3.50
,,,CMPS323,SYSTEMS ADMINISTRATION,D+,3.00,4.50,1.50
,,,MATH3151,LINEAR ALGEBRA,A-,3.00,11.25,3.75
,,,CMPS318,ADVANCED PC REPAIR,B+,3.00,10.50,3.50
,,,CMPS3232,SYSTEMS ADMINISTRATION,B+,3.00,10.50,3.50
,,,CMPS2212,GUI PROGRAMMING,C+,3.00,7.50,2.50
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,B+,3.00,10.50,3.50
,,,CMPS3131,ADVANCED GUI PROGRAMMING,RE,3.00,0.00,0.00
,,,CMPS245,DATABASE MANAGEMENT SYSTEMS I,NG,3.00,,
,,,CMPS247,COMPUTER NETWORKING I,NG,3.00,,
,,,HIST201,BELIZEAN HISTORY,NG,3.00,,
,,,CMPS247,COMPUTER NETWORKING I,NG,3.00,,
,,,HIST201,BELIZEAN HISTORY,NG,3.00,,
,,,CMPS245,DATABASE MANAGEMENT SYSTEMS I,NG,3.00,,
,,,CMPS142,PRINCIPLES OF PROGRAMMING I,C,3.00,6.00,2.00
,,,SOCL221,INTRODUCTION TO SOCIOLOGY,C+,3.00,7.50,2.50
,,,CMPS247,COMPUTER NETWORKING I,B+,3.00,10.50,3.50
,,,SPAN111,SPANISH 1,A-,3.00,11.25,3.75
,,,CMPS248,SOFTWARE IN SOCIETY,B,3.00,9.00,3.00
,,,PHIL210,ETHICS,B,3.00,9.00,3.00
,,,CMPS144,PRINCIPLES OF PROGRAMMING II,W,3.00,0.00,0.00
,,,MATH330,DISCRETE MATHEMATHICS,D,3.00,3.00,1.00
,,,HIST201,BELIZEAN HISTORY,A-,3.00,11.25,3.75
,,,MGMT101,APPLIED MANAGEMENT I,C,3.00,6.00,2.00
,,,MGMT285,BUSINESS ETHICS,B,3.00,9.00,3.00
,,,CMPS142,PRINCIPLES OF PROGRAMMING I,C+,3.00,7.50,2.50
,,,CMPS245,DATABASE MANAGEMENT SYSTEMS I,D+,3.00,4.50,1.50
,,,ENGL318,TECHNICAL WRITING.,C+,3.00,7.50,2.50
,,,ECON101,INTRODUCTION TO ECONOMICS,C+,3.00,7.50,2.50
,,,CMPS315,NETWORK ENGINEERING,B,3.00,9.00,3.00
,,,CMPS360,MANAGEMENT INFORMATION SYSTEM,NG,3.00,,
,,,MATH104,CALCULUS I,C+,3.00,7.50,2.50
,,,MATH2201,CALCULUS II,D+,3.00,4.50,1.50
,,,CMPS3232,SYSTEMS ADMINISTRATION,A-,3.00,11.25,3.75
,,,MATH3251,CALCULUS III,C+,3.00,7.50,2.50
,,,ENGL318,TECHNICAL WRITING.,B,3.00,9.00,3.00
,,,ENGL2105,COMMUNICATION SKILLS,C+,3.00,7.50,2.50
,,,CMPS411,COMPUTER NETWORK SECURITY,C+,3.00,7.50,2.50
,,,MGMT101,APPLIED MANAGEMENT I,A-,3.00,11.25,3.75
,,,CMPS244,WEB APPLICATION DEV. 1,C,3.00,6.00,2.00
,,,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,C,3.00,6.00,2.00
,,,MATH2201,CALCULUS II,B,3.00,9.00,3.00
,,,CMPS3252,ALGORITHMS,C,3.00,6.00,2.00
,,,MATH3151,LINEAR ALGEBRA,B+,3.00,10.50,3.50
,,,CMPS316,PROGRAMMING LANGUAGES,B+,3.00,10.50,3.50
,,,CMPS3131,ADVANCED GUI PROGRAMMING,C+,3.00,7.50,2.50
,,,PHYS1015,GENERAL PHYSICS I,C+,3.00,7.50,2.50
,,,CMPS242,GUI PROGRAMMING,F,3.00,0.00,0.00
,,,PHYS1015L,GENERAL PHYSICS I LAB,C+,1.00,2.50,2.50
,,,CMPS321,TELECOMMUNICATIONS SYSTEMS,C+,3.00,7.50,2.50
,,,CMPS319,SYSTEMS ENGINEERING,C+,3.00,7.50,2.50
,,,CMPS323,SYSTEMS ADMINISTRATION,D+,3.00,4.50,1.50
,,,CMPS2212,GUI PROGRAMMING,C+,3.00,7.50,2.50
,,,MATH3151,LINEAR ALGEBRA,WF,3.00,0.00,0.00
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B+,3.00,10.50,3.50
,,,CMPS4992,PROFESSIONAL PRACTICE,B+,12.00,42.00,3.50
,,,MATH1151,ALGEBRA,A,3.00,12.00,4.00
,,,CMPS413,ADVANCED WEB TECHNOLOGIES,WF,3.00,0.00,0.00
,,,CMPS317,ADVANCED GUI DEVELOPMENT,B,3.00,9.00,3.00
,,,CMPS422,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B+,3.00,10.50,3.50
,,,CMPS314,ALGORITHMS,D+,3.00,4.50,1.50
,,,CMPS314,ALGORITHMS,A-,3.00,11.25,3.75
,,,CMPS255,OBJECT ORIENTED SYSTEM DEV.,D+,3.00,4.50,1.50
,,,CMPS319,SYSTEMS ENGINEERING,C+,3.00,7.50,2.50
,,,CMPS318,ADVANCED PC REPAIR,B+,3.00,10.50,3.50
,,,CMPS255,OBJECT ORIENTED SYSTEM DEV.,B+,3.00,10.50,3.50
,,,CMPS424,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75
,,,MATH333,CALCULUS III,C,3.00,6.00,2.00
,,,CMCN209,COMMUNICATION SKILLS,B,3.00,9.00,3.00
,,,CMPS324,SOFTWARE ENGINEERING,A-,3.00,11.25,3.75
,,,CMPS411,COMPUTER NETWORK SECURITY,B,3.00,9.00,3.00
,,,CMPS315,NETWORK ENGINEERING,B+,3.00,10.50,3.50
,,,ENGL318,TECHNICAL WRITING.,A-,3.00,11.25,3.75
,,,CMPS323,SYSTEMS ADMINISTRATION,B+,3.00,10.50,3.50
,,,MATH322,LINEAR ALGEBRA 1,C,3.00,6.00,2.00
,,,CMPS316,PROGRAMMING LANGUAGES,B+,3.00,10.50,3.50
,,,CMPS321,TELECOMMUNICATIONS SYSTEMS,C+,3.00,7.50,2.50
,,,CMPS328,DATABASE MGMT. SYS. II,WF,3.00,0.00,0.00
,,,CMPS256,OPERATING SYSTEMS,B+,3.00,10.50,3.50
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B,3.00,9.00,3.00
,,,MATH333,CALCULUS III,B,3.00,9.00,3.00
,,,CMPS157,SYSTEM ANALYSIS,B,3.00,9.00,3.00
,,,CMPS318,ADVANCED PC REPAIR,B+,3.00,10.50,3.50
,,,CMPS3131,ADVANCED GUI PROGRAMMING,B,3.00,9.00,3.00
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,B+,3.00,10.50,3.50
,,,CMPS156,DATA STRUCTURES,B,3.00,9.00,3.00
,,,MATH3151,LINEAR ALGEBRA,A-,3.00,11.25,3.75
,,,CMPS3232,SYSTEMS ADMINISTRATION,B,3.00,9.00,3.00
,,,CMPS4992,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75
,,,CMPS321,TELECOMMUNICATIONS SYSTEMS,B,3.00,9.00,3.00
,,,MGMT304,DYNAMICS OF ORG. BEHAVIOUR,B,3.00,9.00,3.00
,,,MATH203,CALCULUS II,B+,3.00,10.50,3.50
,,,CMPS3111,PROGRAMMING LANGUAGES,B,3.00,9.00,3.00
,,,CMPS144,PRINCIPLES OF PROGRAMMING II,C,3.00,6.00,2.00
,,,CMCN209,COMMUNICATION SKILLS,B,3.00,9.00,3.00
,,,CMPS322,DIGITAL LOGIC & SIGNAL PROCESSING,C,3.00,6.00,2.00
,,,ENGL318,TECHNICAL WRITING.,A,3.00,12.00,4.00
,,,PHIL210,ETHICS,B+,3.00,10.50,3.50
,,,CMPS315,NETWORK ENGINEERING,B,3.00,9.00,3.00
,,,CMPS242,GUI PROGRAMMING,A-,3.00,11.25,3.75
,,,CMPS255,OBJECT ORIENTED SYSTEM DEV.,C+,3.00,7.50,2.50
,,,MATH1201,TRIGONOMETRY,B+,3.00,10.50,3.50
,,,CMPS3252,ALGORITHMS,B+,3.00,10.50,3.50
,,,CMPS3272,SYSTEMS ENGINEERING,C,3.00,6.00,2.00
,,,CMPS247,COMPUTER NETWORKING I,C+,3.00,7.50,2.50
,,,CMPS256,OPERATING SYSTEMS,D+,3.00,4.50,1.50
,,,CMPS360,MANAGEMENT INFORMATION SYSTEM,C,3.00,6.00,2.00
,,,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,C,3.00,6.00,2.00
,,,CMPS3252,ALGORITHMS,W,3.00,0.00,0.00
,,,CMPS2232,OBJECT ORIENTED SYSTEM DEVELOPMENT,C,3.00,6.00,2.00
,,,CMPS142,PRINCIPLES OF PROGRAMMING I,B,3.00,9.00,3.00
,,,CMPS157,SYSTEM ANALYSIS,C+,3.00,7.50,2.50
,,,CMPS319,SYSTEMS ENGINEERING,B,3.00,9.00,3.00
,,,CMPS2131,DATA STRUCTURES,C+,3.00,7.50,2.50
,,,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B+,3.00,10.50,3.50
,,,CMPS3232,SYSTEMS ADMINISTRATION,D+,3.00,4.50,1.50
,,,ENGL2105,COMMUNICATION SKILLS,C+,3.00,7.50,2.50
,,,MATH3151,LINEAR ALGEBRA,C+,3.00,7.50,2.50
,,,CMPS4151,NETWORK ENGINEERING,B,3.00,9.00,3.00
,,,MATH2201,CALCULUS II,D+,3.00,4.50,1.50
,,,CMPS3151,TELECOMMUNICATION,B+,3.00,10.50,3.50
,,,CMPS3252,ALGORITHMS,C+,3.00,7.50,2.50
,,,CMPS4992,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75
,,,ENGL318,TECHNICAL WRITING.,B,3.00,9.00,3.00
,,,CMPS144,PRINCIPLES OF PROGRAMMING II,D,3.00,3.00,1.00
,,,CMPS4251,COMPUTER AND NETWORK SECURITY,C+,3.00,7.50,2.50
,,,MATH2201,CALCULUS II,D+,3.00,4.50,1.50
,,,MATH3251,CALCULUS III,C+,3.00,7.50,2.50
,,,MATH203,CALCULUS II,WF,3.00,0.00,0.00
,,,CMPS3151,TELECOMMUNICATION,F,3.00,0.00,0.00
,,,CMPS1232,PRINCIPLES OF PROGRAMMING II,C+,3.00,7.50,2.50
,,,CMPS3111,PROGRAMMING LANGUAGES,C+,3.00,7.50,2.50
,,,CMPS328,DATABASE MGMT. SYS. II,W,3.00,0.00,0.00
,,,CMPS318,ADVANCED PC REPAIR,C,3.00,6.00,2.00
,,,CMPS2212,GUI PROGRAMMING,B,3.00,9.00,3.00
,,,CMPS2252,OPERATING SYSTEMS,A-,3.00,11.25,3.75
,,,CMPS3131,ADVANCED GUI PROGRAMMING,B,3.00,9.00,3.00
,,,MATH3151,LINEAR ALGEBRA,D,3.00,3.00,1.00
,,,MATH2201,CALCULUS II,B,3.00,9.00,3.00
,,,CMPS3232,SYSTEMS ADMINISTRATION,B,3.00,9.00,3.00
,,,CMPS316,PROGRAMMING LANGUAGES,A-,3.00,11.25,3.75
,,,CMPS414,NETWORKING II,A,3.00,12.00,4.00
,,,CMPS429,SENIOR INTERNSHIP,A,12.00,48.00,4.00
,,,CMPS312,COMPUTER ORG. & ASSEMBLY LANG. PROG.,A,3.00,12.00,4.00
,,,CMPS422,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,A,3.00,12.00,4.00
,,,CMPS314,ALGORITHMS,A,3.00,12.00,4.00
,,,ENGL318,TECHNICAL WRITING.,A-,3.00,11.25,3.75
,,,CMPS412,ADVANCED COMPUTER ARCHITECTURE,A-,3.00,11.25,3.75
,,,MATH441,NUMERICAL ANALYSIS,A,3.00,12.00,4.00
,,,MATH330,DISCRETE MATHEMATHICS,A,3.00,12.00,4.00
,,,CMPS328,DATABASE MGMT. SYS. II,A-,3.00,11.25,3.75
,,,CMPS332,P C REPAIR,A,3.00,12.00,4.00
,,,PHYS241,GENERAL PHYSICS I,A,3.00,12.00,4.00
,,,CMPS416,COMPILER CONSTRUCTION,A-,3.00,11.25,3.75
