semester_id,student_id,semester,credits_attempted,credits_earned,semester_points,semester_gpa
1875,,2009-1,3.00,3.00,6.00,1.83
1876,,2017-2,3.00,3.00,11.25,3.75
1877,,2019-2,3.00,0.00,0.00,
1878,,2006-1,3.00,,,0.00
1879,,2006-1,3.00,,,0.00
1880,,2009-1,3.00,3.00,4.50,1.83
1881,,2017-1,3.00,3.00,6.00,3.33
1882,,2018-1,3.00,3.00,10.50,3.63
1883,,2009-1,3.00,0.00,0.00,1.83
1884,,2006-1,3.00,,,0.00
1885,,2006-1,3.00,,,0.00
1886,,2016-2,3.00,3.00,12.00,3.50
1887,,2017-1,3.00,3.00,12.00,3.33
1888,,2018-2,3.00,3.00,11.25,1.88
1889,,2018-2,3.00,3.00,0.00,1.88
1890,,2006-1,3.00,3.00,12.00,3.46
1891,,2006-2,3.00,3.00,10.50,3.46
1892,,2006-2,3.00,3.00,11.25,3.46
1893,,2006-1,3.00,3.00,7.50,3.46
1894,,2006-1,3.00,3.00,11.25,3.46
1895,,2006-2,3.00,3.00,9.00,3.46
1896,,2006-2,3.00,3.00,12.00,3.46
1897,,2007-1,3.00,3.00,11.25,3.90
1898,,2007-1,3.00,3.00,12.00,3.90
1899,,2006-2,3.00,3.00,9.00,3.46
1900,,2006-2,3.00,3.00,10.50,3.46
1901,,2007-1,3.00,3.00,11.25,3.90
1902,,2007-2,12.00,12.00,45.00,3.75
1903,,2006-1,3.00,3.00,11.25,3.46
1904,,2007-1,3.00,3.00,12.00,3.90
1905,,2007-1,3.00,3.00,12.00,3.90
1906,,2006-1,3.00,3.00,11.25,3.46
1907,,2006-1,3.00,3.00,9.00,3.46
1908,,2007-1,3.00,3.00,12.00,3.29
1909,,2006-2,3.00,3.00,10.50,3.60
1910,,2006-2,3.00,3.00,11.25,3.60
1911,,2007-3,3.00,3.00,10.50,3.50
1912,,2006-2,3.00,0.00,0.00,3.60
1913,,2007-1,3.00,3.00,10.50,3.29
1914,,2007-1,3.00,3.00,11.25,3.29
1915,,2007-1,3.00,3.00,9.00,3.29
1916,,2006-2,3.00,3.00,12.00,3.60
1917,,2006-2,3.00,3.00,9.00,3.60
1918,,2007-1,3.00,3.00,10.50,3.29
1919,,2006-2,3.00,3.00,11.25,3.60
1920,,2007-1,3.00,3.00,6.00,3.29
1921,,2006-2,3.00,3.00,11.25,3.95
1922,,2007-1,3.00,3.00,11.25,3.67
1923,,2005-2,3.00,3.00,12.00,3.88
1924,,2006-1,3.00,3.00,11.25,3.88
1925,,2006-1,3.00,3.00,11.25,3.88
1926,,2005-2,3.00,3.00,12.00,3.88
1927,,2006-2,3.00,3.00,12.00,3.95
1928,,2006-2,3.00,3.00,12.00,3.95
1929,,2007-1,3.00,3.00,12.00,3.67
1930,,2007-1,3.00,3.00,9.00,3.67
1931,,2007-1,3.00,3.00,11.25,3.67
1932,,2005-2,3.00,3.00,11.25,3.88
1933,,2006-1,3.00,3.00,12.00,3.88
1934,,2006-2,3.00,3.00,12.00,3.95
1935,,2006-2,3.00,3.00,12.00,3.95
1936,,2007-1,3.00,3.00,11.25,3.67
1937,,2008-1,3.00,3.00,12.00,4.00
1938,,2005-2,3.00,3.00,11.25,3.88
1939,,2006-1,3.00,3.00,12.00,3.88
1940,,2006-1,3.00,3.00,0.00,3.88
1941,,2007-1,3.00,3.00,11.25,3.67
1942,,2007-2,12.00,12.00,48.00,4.00
1943,,2008-1,3.00,3.00,9.00,3.05
1944,,2008-1,3.00,3.00,9.00,3.05
1945,,2008-2,3.00,3.00,12.00,3.63
1946,,2009-2,3.00,3.00,12.00,3.19
1947,,2008-1,3.00,3.00,6.00,3.05
1948,,2009-1,3.00,3.00,6.00,2.71
1949,,2009-1,3.00,3.00,6.00,2.71
1950,,2008-1,3.00,3.00,11.25,3.05
1951,,2009-1,3.00,3.00,9.00,2.71
1952,,2009-1,3.00,3.00,11.25,2.71
1953,,2009-2,3.00,3.00,11.25,3.19
1954,,2010-1,3.00,3.00,11.25,3.50
1955,,2010-1,3.00,3.00,11.25,3.50
1956,,2010-2,12.00,12.00,45.00,3.75
1957,,2008-2,3.00,3.00,12.00,3.63
1958,,2008-2,3.00,3.00,0.00,3.63
1959,,2009-1,3.00,3.00,6.00,2.71
1960,,2009-1,3.00,3.00,10.50,2.71
1961,,2009-2,3.00,3.00,6.00,3.19
1962,,2010-1,3.00,3.00,9.00,3.50
1963,,2008-1,3.00,3.00,10.50,3.05
1964,,2008-1,3.00,3.00,3.00,3.05
1965,,2008-2,3.00,3.00,10.50,3.63
1966,,2009-3,3.00,3.00,12.00,4.00
1967,,2008-2,3.00,3.00,9.00,3.63
1968,,2009-2,3.00,3.00,9.00,3.19
1969,,2006-1,3.00,3.00,0.00,3.31
1970,,2006-2,3.00,3.00,9.00,3.20
1971,,2007-1,3.00,3.00,7.50,3.25
1972,,2007-1,3.00,3.00,12.00,3.25
1973,,2008-1,3.00,3.00,4.50,
1974,,2006-1,3.00,3.00,9.00,3.31
1975,,2006-2,3.00,3.00,7.50,3.20
1976,,2007-1,3.00,3.00,10.50,3.25
1977,,2007-1,3.00,3.00,10.50,3.25
1978,,2006-1,3.00,3.00,9.00,3.31
1979,,2006-2,3.00,3.00,12.00,3.20
1980,,2006-2,3.00,3.00,9.00,3.20
1981,,2006-1,3.00,3.00,11.25,3.31
1982,,2006-1,3.00,3.00,4.50,3.31
1983,,2007-1,3.00,3.00,6.00,3.25
1984,,2006-2,3.00,3.00,10.50,3.20
1985,,2007-1,3.00,3.00,11.25,3.25
1986,,2007-2,12.00,12.00,48.00,4.00
1987,,2006-1,3.00,3.00,10.50,3.31
1988,,2007-1,3.00,3.00,10.50,3.25
1989,,2008-3,3.00,3.00,11.25,3.75
1990,,2006-2,3.00,3.00,11.25,3.63
1991,,2007-2,12.00,12.00,48.00,4.00
1992,,2006-2,3.00,3.00,12.00,3.63
1993,,2006-2,3.00,3.00,10.50,3.63
1994,,2006-1,3.00,3.00,11.25,3.63
1995,,2006-1,3.00,3.00,10.50,3.63
1996,,2006-1,3.00,3.00,11.25,3.63
1997,,2006-2,3.00,3.00,11.25,3.63
1998,,2007-1,3.00,3.00,11.25,3.75
1999,,2007-1,3.00,3.00,10.50,3.75
2000,,2006-2,3.00,3.00,11.25,3.63
2001,,2007-1,3.00,3.00,10.50,3.75
2002,,2006-1,3.00,3.00,10.50,3.63
2003,,2006-2,3.00,3.00,9.00,3.63
2004,,2007-1,3.00,3.00,12.00,3.75
2005,,2007-1,3.00,3.00,12.00,3.75
2006,,2007-1,3.00,3.00,11.25,3.75
2007,,2006-1,3.00,3.00,10.50,3.63
2008,,2006-1,3.00,3.00,11.25,3.63
2009,,2007-1,3.00,0.00,0.00,3.75
2010,,2007-1,3.00,3.00,11.25,3.80
2011,,2006-1,3.00,3.00,11.25,3.38
2012,,2006-1,3.00,3.00,10.50,3.38
2013,,2006-2,3.00,3.00,11.25,3.70
2014,,2007-1,3.00,3.00,12.00,3.80
2015,,2007-2,3.00,3.00,11.25,3.95
2016,,2007-2,12.00,12.00,48.00,3.95
2017,,2006-1,3.00,3.00,7.50,3.38
2018,,2006-1,3.00,3.00,9.00,3.38
2019,,2006-2,3.00,3.00,11.25,3.70
2020,,2007-1,3.00,3.00,10.50,3.80
2021,,2006-1,3.00,3.00,11.25,3.38
2022,,2006-2,3.00,0.00,0.00,3.70
2023,,2006-2,3.00,3.00,10.50,3.70
2024,,2006-1,3.00,3.00,11.25,3.38
2025,,2006-2,3.00,3.00,11.25,3.70
2026,,2006-2,3.00,3.00,11.25,3.70
2027,,2007-1,3.00,3.00,11.25,3.80
2028,,2007-1,3.00,3.00,12.00,3.80
2029,,2006-1,3.00,3.00,12.00,3.67
2030,,2006-1,3.00,3.00,11.25,3.67
2031,,2007-1,3.00,3.00,12.00,3.85
2032,,2007-1,3.00,3.00,12.00,3.85
2033,,2007-2,12.00,12.00,48.00,4.00
2034,,2008-1,3.00,3.00,12.00,4.00
2035,,2006-2,3.00,3.00,4.50,3.75
2036,,2006-2,3.00,3.00,11.25,3.75
2037,,2006-1,3.00,3.00,12.00,3.67
2038,,2006-1,3.00,3.00,10.50,3.67
2039,,2006-2,3.00,3.00,11.25,3.75
2040,,2006-2,3.00,3.00,11.25,3.75
2041,,2007-1,3.00,3.00,11.25,3.85
2042,,2007-2,3.00,3.00,12.00,4.00
2043,,2006-1,3.00,3.00,11.25,3.67
2044,,2006-1,3.00,3.00,9.00,3.67
2045,,2006-2,3.00,3.00,11.25,3.75
2046,,2006-2,3.00,3.00,4.50,3.75
2047,,2007-1,3.00,3.00,10.50,3.85
2048,,2007-1,3.00,3.00,12.00,3.85
2049,,2007-1,3.00,3.00,10.50,2.88
2050,,2007-1,3.00,3.00,0.00,2.88
2051,,2007-2,3.00,3.00,9.00,2.67
2052,,2007-2,3.00,3.00,7.50,2.67
2053,,2007-2,3.00,3.00,0.00,2.67
2054,,2008-1,3.00,3.00,3.00,
2055,,2009-2,3.00,3.00,6.00,2.75
2056,,2009-2,3.00,3.00,10.50,2.75
2057,,2012-1,3.00,3.00,9.00,3.00
2058,,2007-1,3.00,3.00,9.00,2.88
2059,,2007-1,3.00,3.00,7.50,2.88
2060,,2007-2,3.00,3.00,7.50,2.67
2061,,2007-3,3.00,3.00,10.50,3.50
2062,,2008-2,3.00,3.00,0.00,1.00
2063,,2009-1,3.00,3.00,6.00,2.00
2064,,2008-2,3.00,3.00,0.00,1.00
2065,,2008-2,3.00,3.00,3.00,1.00
2066,,2009-1,3.00,3.00,6.00,2.00
2067,,2009-1,3.00,3.00,4.50,2.00
2068,,2009-2,3.00,3.00,4.50,2.75
2069,,2010-2,3.00,3.00,6.00,2.00
2070,,2007-1,3.00,3.00,7.50,2.88
2071,,2008-2,3.00,3.00,3.00,1.00
2072,,2008-3,3.00,3.00,12.00,3.75
2073,,2008-3,3.00,3.00,10.50,3.75
2074,,2009-1,3.00,3.00,4.50,2.00
2075,,2007-1,3.00,3.00,0.00,2.88
2076,,2007-2,3.00,3.00,3.00,2.67
2077,,2008-1,3.00,3.00,3.00,
2078,,2008-2,3.00,3.00,0.00,1.00
2079,,2009-1,3.00,3.00,0.00,2.00
2080,,2009-2,3.00,3.00,10.50,2.75
2081,,2009-2,3.00,3.00,6.00,2.75
2082,,2010-1,3.00,3.00,0.00,
2083,,2008-1,3.00,3.00,3.00,
2084,,2009-1,3.00,3.00,7.50,2.00
2085,,2010-1,3.00,3.00,0.00,
2086,,2011-2,3.00,3.00,11.25,3.75
2087,,2012-2,12.00,12.00,42.00,3.50
2088,,2021-2,3.00,3.00,0.00,0.00
2089,,2021-2,3.00,3.00,0.00,0.00
2090,,2021-2,3.00,,,0.00
2091,,2007-1,3.00,0.00,0.00,3.06
2092,,2007-1,3.00,0.00,0.00,3.06
2093,,2007-1,3.00,3.00,9.00,3.06
2094,,2007-1,3.00,3.00,11.25,3.06
2095,,2007-1,3.00,3.00,7.50,3.06
2096,,2007-1,3.00,3.00,9.00,3.06
2097,,2004-2,3.00,3.00,10.50,2.80
2098,,2004-2,3.00,3.00,12.00,2.80
2099,,2004-2,3.00,3.00,6.00,2.80
2100,,2004-2,3.00,3.00,9.00,2.80
2101,,2004-2,3.00,,,2.80
2102,,2004-2,3.00,3.00,4.50,2.80
2103,,2004-2,3.00,3.00,11.25,3.38
2104,,2004-2,1.00,1.00,3.75,3.38
2105,,2004-2,3.00,3.00,11.25,3.38
2106,,2004-2,3.00,3.00,7.50,3.38
2107,,2005-1,3.00,3.00,11.25,2.94
2108,,2005-1,3.00,3.00,7.50,2.94
2109,,2005-1,3.00,3.00,9.00,2.94
2110,,2005-2,3.00,3.00,10.50,3.00
2111,,2006-1,3.00,3.00,3.00,2.17
2112,,2006-2,3.00,3.00,6.00,3.10
2113,,2007-1,3.00,0.00,0.00,2.63
2114,,2007-2,3.00,3.00,10.50,2.66
2115,,2007-2,3.00,3.00,3.00,2.66
2116,,2008-2,3.00,3.00,3.00,2.33
2117,,2004-2,3.00,3.00,7.50,2.80
2118,,2005-1,3.00,3.00,7.50,2.94
2119,,2005-2,3.00,3.00,7.50,3.00
2120,,2006-1,3.00,3.00,0.00,2.17
2121,,2006-1,3.00,3.00,0.00,2.17
2122,,2006-1,3.00,3.00,10.50,2.17
2123,,2006-2,3.00,3.00,9.00,3.10
2124,,2006-2,3.00,3.00,12.00,3.10
2125,,2006-2,3.00,3.00,12.00,3.10
2126,,2007-1,3.00,0.00,0.00,2.63
2127,,2007-1,3.00,3.00,7.50,2.63
2128,,2007-2,3.00,3.00,10.50,2.66
2129,,2007-2,3.00,3.00,9.00,2.66
2130,,2007-2,4.00,4.00,10.00,2.66
2131,,2008-1,3.00,3.00,6.00,3.00
2132,,2008-2,12.00,12.00,36.00,2.33
2133,,2010-2,3.00,3.00,0.00,0.00
2134,,2004-2,3.00,3.00,9.00,2.80
2135,,2005-1,3.00,0.00,0.00,2.94
2136,,2005-2,3.00,0.00,0.00,3.00
2137,,2005-2,3.00,3.00,6.00,3.00
2138,,2006-2,3.00,3.00,7.50,3.10
2139,,2008-1,3.00,3.00,9.00,3.00
2140,,2005-2,3.00,3.00,3.00,3.00
2141,,2008-1,3.00,3.00,9.00,3.00
2142,,2008-2,3.00,3.00,3.00,2.33
2143,,2004-2,3.00,3.00,9.00,2.80
2144,,2006-1,3.00,3.00,9.00,2.17
2145,,2007-1,3.00,3.00,9.00,2.63
2146,,2007-1,3.00,3.00,9.00,2.63
2147,,2008-1,3.00,3.00,0.00,3.00
2148,,2008-1,3.00,3.00,12.00,3.00
2149,,2008-2,3.00,3.00,3.00,2.33
2150,,2004-2,3.00,3.00,9.00,2.80
2151,,2004-2,3.00,3.00,7.50,2.80
2152,,2006-1,3.00,0.00,0.00,2.17
2153,,2007-1,3.00,3.00,6.00,2.63
2154,,2007-2,3.00,3.00,7.50,2.66
2155,,2010-2,3.00,3.00,0.00,0.00
2156,,2005-1,3.00,3.00,9.00,3.50
2157,,2005-2,3.00,3.00,10.50,3.00
2158,,2006-1,3.00,3.00,0.00,0.00
2159,,2005-1,3.00,3.00,12.00,3.50
2160,,2005-1,3.00,,,3.50
2161,,2005-1,3.00,3.00,10.50,3.50
2162,,2005-1,3.00,3.00,10.50,3.50
2163,,2005-2,3.00,0.00,0.00,3.00
2164,,2006-1,3.00,3.00,0.00,0.00
2165,,2006-1,3.00,3.00,0.00,0.00
2166,,2005-1,3.00,3.00,10.50,3.50
2167,,2005-2,3.00,3.00,7.50,3.00
2168,,2005-2,3.00,3.00,10.50,3.00
2169,,2005-2,3.00,3.00,7.50,3.00
2170,,2015-1,3.00,3.00,0.00,0.00
2171,,2015-1,3.00,3.00,0.00,0.00
2172,,2017-1,3.00,3.00,0.00,
2173,,2016-1,3.00,3.00,12.00,3.75
2174,,2016-1,3.00,3.00,10.50,3.75
2175,,2016-2,3.00,3.00,12.00,3.88
2176,,2015-1,3.00,3.00,0.00,0.00
2177,,2015-1,3.00,3.00,0.00,0.00
2178,,2015-1,3.00,3.00,0.00,0.00
2179,,2016-2,3.00,3.00,11.25,3.88
2180,,2015-1,3.00,3.00,0.00,0.00
2181,,2016-1,3.00,3.00,11.25,3.75
2182,,2009-2,3.00,0.00,0.00,0.00
2183,,2010-1,3.00,3.00,10.50,1.42
2184,,2009-1,2.00,2.00,0.00,0.33
2185,,2009-2,3.00,0.00,0.00,0.00
2186,,2009-2,3.00,3.00,0.00,0.00
2187,,2010-1,3.00,3.00,0.00,1.42
2188,,2010-1,3.00,3.00,0.00,1.42
2189,,2009-1,3.00,3.00,0.00,0.33
2190,,2009-1,3.00,3.00,0.00,0.33
2191,,2009-1,3.00,3.00,0.00,0.33
2192,,2009-2,3.00,0.00,0.00,0.00
2193,,2010-1,3.00,3.00,0.00,1.42
2194,,2009-1,1.00,1.00,2.00,0.33
2195,,2010-1,3.00,3.00,9.00,1.42
2196,,2009-1,3.00,3.00,3.00,0.33
2197,,2009-2,3.00,3.00,0.00,0.00
2198,,2010-1,3.00,3.00,6.00,1.42
2199,,2005-1,1.00,1.00,4.00,3.72
2200,,2006-1,3.00,3.00,9.00,2.75
2201,,2008-1,3.00,3.00,6.00,2.30
2202,,2008-1,3.00,3.00,6.00,2.30
2203,,2008-2,3.00,3.00,9.00,2.43
2204,,2009-1,3.00,3.00,4.50,0.00
2205,,2009-1,3.00,3.00,0.00,0.00
2206,,2010-1,3.00,3.00,9.00,3.00
2207,,2010-1,3.00,3.00,7.50,3.00
2208,,2005-1,3.00,3.00,10.50,3.72
2209,,2005-2,3.00,3.00,9.00,3.45
2210,,2005-2,3.00,3.00,12.00,3.45
2211,,2006-1,3.00,0.00,0.00,2.75
2212,,2006-2,3.00,3.00,9.00,3.00
2213,,2007-1,3.00,0.00,0.00,
2214,,2007-1,3.00,3.00,0.00,
2215,,2007-1,3.00,3.00,4.50,
2216,,2007-2,3.00,3.00,3.00,1.33
2217,,2007-2,3.00,3.00,0.00,1.33
2218,,2008-1,3.00,3.00,3.00,2.30
2219,,2008-2,3.00,3.00,0.00,2.43
2220,,2008-2,4.00,4.00,8.00,2.43
2221,,2009-1,3.00,0.00,0.00,0.00
2222,,2009-1,3.00,3.00,0.00,0.00
2223,,2009-2,3.00,3.00,9.00,3.00
2224,,2010-1,3.00,3.00,10.50,3.00
2225,,2006-1,3.00,3.00,0.00,2.75
2226,,2006-2,3.00,0.00,0.00,3.00
2227,,2008-1,3.00,3.00,10.50,2.30
2228,,2008-2,3.00,3.00,0.00,2.43
2229,,2011-1,3.00,3.00,0.00,2.00
2230,,2005-1,3.00,3.00,11.25,3.72
2231,,2005-1,3.00,3.00,12.00,3.72
2232,,2005-2,3.00,3.00,10.50,3.45
2233,,2005-2,3.00,3.00,9.00,3.45
2234,,2006-1,3.00,3.00,7.50,2.75
2235,,2007-1,3.00,0.00,0.00,
2236,,2008-1,3.00,3.00,6.00,2.30
2237,,2009-2,3.00,3.00,9.00,3.00
2238,,2010-1,3.00,0.00,0.00,3.00
2239,,2011-1,3.00,3.00,6.00,2.00
2240,,2005-1,3.00,0.00,0.00,3.72
2241,,2005-2,3.00,3.00,11.25,3.45
2242,,2006-1,3.00,3.00,4.50,2.75
2243,,2006-2,3.00,0.00,0.00,3.00
2244,,2007-1,3.00,3.00,0.00,
2245,,2007-1,3.00,3.00,0.00,
2246,,2007-2,3.00,3.00,6.00,1.33
2247,,2008-2,3.00,3.00,0.00,2.43
2248,,2009-1,3.00,3.00,0.00,0.00
2249,,2010-1,3.00,3.00,4.50,3.00
2250,,2005-1,3.00,3.00,11.25,3.72
2251,,2005-1,3.00,3.00,10.50,3.72
2252,,2005-2,3.00,0.00,0.00,3.45
2253,,2006-1,3.00,3.00,0.00,2.75
2254,,2006-2,3.00,3.00,9.00,3.00
2255,,2007-2,3.00,3.00,3.00,1.33
2256,,2008-1,3.00,3.00,6.00,2.30
2257,,2008-2,1.00,,,2.43
2258,,2009-2,3.00,3.00,3.00,3.00
2259,,2010-1,3.00,3.00,9.00,3.00
2260,,2010-2,12.00,12.00,36.00,3.00
2261,,2011-2,3.00,3.00,6.00,2.00
2262,,2007-2,3.00,3.00,11.25,3.33
2263,,2008-1,3.00,3.00,9.00,2.83
2264,,2008-1,3.00,3.00,9.00,2.83
2265,,2008-1,3.00,3.00,9.00,2.83
2266,,2007-2,3.00,3.00,10.50,3.33
2267,,2007-2,3.00,3.00,12.00,3.33
2268,,2007-2,3.00,3.00,7.50,3.33
2269,,2007-2,3.00,3.00,7.50,3.33
2270,,2008-1,3.00,3.00,7.50,2.83
2271,,2008-1,3.00,3.00,7.50,2.83
2272,,2008-2,3.00,3.00,6.00,2.00
2273,,2009-2,12.00,12.00,48.00,4.00
2274,,2007-2,3.00,3.00,11.25,3.33
2275,,2008-1,3.00,3.00,9.00,2.83
2276,,2009-1,3.00,3.00,11.25,3.70
2277,,2009-1,3.00,3.00,10.50,3.70
2278,,2009-1,3.00,3.00,12.00,3.70
2279,,2009-1,3.00,3.00,11.25,3.70
2280,,2009-1,3.00,3.00,10.50,3.70
2281,,2007-2,3.00,,,2.83
2282,,2007-2,3.00,0.00,0.00,2.83
2283,,2007-2,3.00,0.00,0.00,2.83
2284,,2008-1,3.00,3.00,0.00,2.10
2285,,2008-1,3.00,3.00,6.00,2.10
2286,,2008-1,3.00,3.00,12.00,2.10
2287,,2008-2,3.00,0.00,0.00,3.15
2288,,2009-1,3.00,3.00,9.00,3.11
2289,,2009-1,3.00,3.00,11.25,3.11
2290,,2007-2,3.00,0.00,0.00,2.83
2291,,2007-2,3.00,3.00,10.50,2.83
2292,,2007-2,3.00,3.00,9.00,2.83
2293,,2008-1,3.00,3.00,4.50,2.10
2294,,2008-2,3.00,3.00,10.50,3.15
2295,,2009-1,3.00,3.00,9.00,3.11
2296,,2009-2,12.00,12.00,45.00,3.60
2297,,2007-1,3.00,3.00,12.00,3.51
2298,,2007-1,3.00,3.00,10.50,3.51
2299,,2007-1,3.00,3.00,10.50,3.51
2300,,2007-2,3.00,3.00,6.00,2.83
2301,,2008-1,3.00,0.00,0.00,2.10
2302,,2008-1,3.00,3.00,9.00,2.10
2303,,2008-2,3.00,3.00,6.00,3.15
2304,,2008-3,3.00,3.00,11.25,3.38
2305,,2007-1,1.00,1.00,3.75,3.51
2306,,2007-2,3.00,3.00,3.00,2.83
2307,,2008-2,3.00,3.00,9.00,3.15
2308,,2008-3,3.00,3.00,9.00,3.38
2309,,2009-1,3.00,3.00,9.00,3.11
2310,,2009-1,3.00,3.00,7.50,3.11
2311,,2007-1,3.00,3.00,10.50,3.51
2312,,2007-1,3.00,3.00,12.00,3.51
2313,,2008-2,3.00,3.00,11.25,3.15
2314,,2008-2,3.00,3.00,10.50,3.15
2315,,2009-1,3.00,3.00,9.00,3.11
2316,,2009-2,3.00,3.00,9.00,3.60
2317,,2007-1,3.00,3.00,7.50,3.51
2318,,2009-1,3.00,3.00,10.50,3.11
2319,,2008-1,3.00,3.00,6.00,2.10
2320,,2008-2,1.00,,,3.00
2321,,2008-2,3.00,3.00,9.00,3.00
2322,,2009-1,3.00,3.00,6.00,2.30
2323,,2009-1,3.00,3.00,6.00,2.30
2324,,2009-1,3.00,3.00,7.50,2.30
2325,,2011-1,3.00,3.00,12.00,4.00
2326,,2008-1,3.00,3.00,3.00,2.10
2327,,2009-1,3.00,3.00,9.00,2.30
2328,,2012-1,3.00,3.00,7.50,2.50
2329,,2008-1,3.00,3.00,6.00,2.10
2330,,2009-1,3.00,0.00,0.00,2.30
2331,,2008-1,3.00,3.00,0.00,2.10
2332,,2008-1,3.00,3.00,10.50,2.10
2333,,2008-2,3.00,0.00,0.00,3.00
2334,,2009-2,3.00,3.00,10.50,2.70
2335,,2009-2,3.00,3.00,7.50,2.70
2336,,2010-1,3.00,3.00,10.50,3.25
2337,,2008-1,3.00,3.00,6.00,2.10
2338,,2008-2,3.00,3.00,0.00,3.00
2339,,2008-2,3.00,3.00,3.00,3.00
2340,,2009-2,3.00,3.00,6.00,2.70
2341,,2010-1,3.00,3.00,3.00,3.25
2342,,2010-1,3.00,3.00,9.00,3.25
2343,,2010-2,3.00,3.00,9.00,3.40
2344,,2010-2,12.00,12.00,42.00,3.40
2345,,2008-2,3.00,3.00,9.00,3.00
2346,,2009-1,3.00,3.00,6.00,2.30
2347,,2009-2,3.00,3.00,7.50,2.70
2348,,2009-2,3.00,3.00,9.00,2.70
2349,,2011-1,3.00,0.00,0.00,2.50
2350,,2011-1,3.00,3.00,9.00,2.50
2351,,2012-1,3.00,3.00,9.00,2.67
2352,,2012-2,3.00,3.00,4.50,2.50
2353,,2013-1,3.00,3.00,3.00,2.50
2354,,2013-1,3.00,3.00,9.00,2.50
2355,,2016-2,3.00,3.00,7.50,2.08
2356,,2017-2,3.00,3.00,6.00,2.00
2357,,2010-2,3.00,3.00,10.50,3.58
2358,,2011-3,3.00,3.00,10.50,3.50
2359,,2012-2,3.00,3.00,3.00,2.50
2360,,2012-2,3.00,3.00,7.50,2.50
2361,,2015-2,3.00,3.00,0.00,
2362,,2016-2,12.00,12.00,24.00,2.08
2363,,2017-1,3.00,3.00,3.00,
2364,,2017-3,3.00,3.00,9.00,3.00
2365,,2011-1,3.00,0.00,0.00,2.50
2366,,2011-2,3.00,3.00,9.00,2.50
2367,,2012-1,3.00,3.00,9.00,2.67
2368,,2010-2,3.00,3.00,11.25,3.58
2369,,2010-2,3.00,3.00,10.50,3.58
2370,,2010-3,3.00,3.00,0.00,
2371,,2011-1,3.00,3.00,6.00,2.50
2372,,2013-1,3.00,3.00,3.00,2.50
2373,,2014-2,3.00,3.00,3.00,
2374,,2014-2,3.00,3.00,3.00,
2375,,2012-1,3.00,3.00,6.00,2.67
2376,,2015-2,3.00,,,
2377,,2016-1,3.00,3.00,12.00,3.50
2378,,2016-2,3.00,3.00,6.00,2.08
2379,,2011-2,3.00,3.00,6.00,2.50
2380,,2011-2,3.00,3.00,0.00,2.50
2381,,2013-1,3.00,3.00,6.00,2.50
2382,,2014-2,3.00,3.00,0.00,
2383,,2016-1,3.00,3.00,9.00,3.50
2384,,2007-2,3.00,3.00,9.00,3.55
2385,,2007-2,3.00,3.00,12.00,3.55
2386,,2008-2,3.00,3.00,10.50,3.29
2387,,2009-1,3.00,3.00,6.00,2.57
2388,,2007-2,3.00,3.00,12.00,3.55
2389,,2007-3,3.00,3.00,11.25,3.75
2390,,2008-2,3.00,3.00,10.50,3.29
2391,,2009-1,3.00,3.00,10.50,2.57
2392,,2009-1,3.00,3.00,9.00,2.57
2393,,2010-1,3.00,3.00,10.50,3.50
2394,,2009-1,3.00,3.00,6.00,2.57
2395,,2009-1,3.00,3.00,6.00,2.57
2396,,2007-2,3.00,3.00,9.00,3.55
2397,,2008-1,3.00,3.00,7.50,2.88
2398,,2008-1,3.00,3.00,7.50,2.88
2399,,2008-1,3.00,3.00,6.00,2.88
2400,,2008-2,3.00,3.00,11.25,3.29
2401,,2008-2,3.00,3.00,7.50,3.29
2402,,2009-2,12.00,12.00,36.00,2.90
2403,,2007-2,3.00,3.00,11.25,3.55
2404,,2008-2,3.00,3.00,10.50,3.29
2405,,2009-1,3.00,3.00,9.00,2.57
2406,,2009-1,3.00,3.00,7.50,2.57
2407,,2009-1,3.00,3.00,0.00,2.57
2408,,2007-2,3.00,0.00,0.00,3.55
2409,,2008-1,3.00,3.00,11.25,2.88
2410,,2008-1,3.00,3.00,9.00,2.88
2411,,2008-1,3.00,3.00,10.50,2.88
2412,,2008-2,3.00,3.00,9.00,3.29
2413,,2009-2,3.00,3.00,7.50,2.90
2414,,2007-2,3.00,3.00,7.50,2.88
2415,,2007-2,3.00,3.00,6.00,2.88
2416,,2008-2,3.00,3.00,9.00,2.90
2417,,2009-2,3.00,3.00,10.50,3.50
2418,,2007-1,3.00,0.00,0.50,3.00
2419,,2007-1,3.00,3.00,6.00,3.00
2420,,2007-3,3.00,3.00,7.50,2.50
2421,,2008-1,3.00,3.00,9.00,2.70
2422,,2008-1,3.00,3.00,10.50,2.70
2423,,2008-2,3.00,3.00,12.00,2.90
2424,,2009-1,3.00,3.00,9.00,2.90
2425,,2007-2,3.00,3.00,7.50,2.88
2426,,2008-2,3.00,3.00,0.00,2.90
2427,,2009-1,3.00,3.00,6.00,2.90
2428,,2009-1,3.00,3.00,9.00,2.90
2429,,2009-2,3.00,3.00,10.50,3.50
2430,,2007-1,3.00,3.00,10.50,3.00
2431,,2007-2,3.00,3.00,9.00,2.88
2432,,2008-1,3.00,3.00,7.50,2.70
2433,,2008-1,3.00,3.00,6.00,2.70
2434,,2008-2,3.00,3.00,11.25,2.90
2435,,2009-1,3.00,3.00,12.00,2.90
2436,,2007-1,3.00,0.00,0.00,3.00
2437,,2007-1,3.00,3.00,12.00,3.00
